Raleigh_NC, 2012-09-19, 0, 68
Raleigh_NC, 2012-09-19, 1, 68
Raleigh_NC, 2012-09-19, 2, 68
Raleigh_NC, 2012-09-19, 3, 68
Raleigh_NC, 2012-09-19, 4, 66
Raleigh_NC, 2012-09-19, 5, 65
Raleigh_NC, 2012-09-19, 6, 64
Raleigh_NC, 2012-09-19, 7, 64
Raleigh_NC, 2012-09-19, 8, 65
Raleigh_NC, 2012-09-19, 9, 65
Raleigh_NC, 2012-09-19, 10, 67
Raleigh_NC, 2012-09-19, 11, 68
Raleigh_NC, 2012-09-19, 12, 69
Raleigh_NC, 2012-09-19, 13, 70
Raleigh_NC, 2012-09-19, 14, 70
Raleigh_NC, 2012-09-19, 15, 72
Raleigh_NC, 2012-09-19, 16, 71
Raleigh_NC, 2012-09-19, 17, 69
Raleigh_NC, 2012-09-19, 18, 66
Raleigh_NC, 2012-09-19, 19, 63
Raleigh_NC, 2012-09-19, 20, 60
Raleigh_NC, 2012-09-19, 21, 59
Raleigh_NC, 2012-09-19, 22, 59
Raleigh_NC, 2012-09-19, 23, 58
Raleigh_NC, 2012-09-18, 0, 72
Raleigh_NC, 2012-09-18, 1, 73
Raleigh_NC, 2012-09-18, 2, 72
Raleigh_NC, 2012-09-18, 3, 73
Raleigh_NC, 2012-09-18, 4, 73
Raleigh_NC, 2012-09-18, 5, 74
Raleigh_NC, 2012-09-18, 6, 74
Raleigh_NC, 2012-09-18, 7, 74
Raleigh_NC, 2012-09-18, 8, 76
Raleigh_NC, 2012-09-18, 9, 77
Raleigh_NC, 2012-09-18, 10, 75
Raleigh_NC, 2012-09-18, 11, 79
Raleigh_NC, 2012-09-18, 12, 80
Raleigh_NC, 2012-09-18, 13, 80
Raleigh_NC, 2012-09-18, 14, 73
Raleigh_NC, 2012-09-18, 15, 73
Raleigh_NC, 2012-09-18, 16, 70
Raleigh_NC, 2012-09-18, 17, 72
Raleigh_NC, 2012-09-18, 18, 71
Raleigh_NC, 2012-09-18, 19, 71
Raleigh_NC, 2012-09-18, 20, 70
Raleigh_NC, 2012-09-18, 21, 70
Raleigh_NC, 2012-09-18, 22, 70
Raleigh_NC, 2012-09-18, 23, 69
Raleigh_NC, 2012-12-26, 0, 45
Raleigh_NC, 2012-12-26, 1, 44
Raleigh_NC, 2012-12-26, 2, 44
Raleigh_NC, 2012-12-26, 3, 43
Raleigh_NC, 2012-12-26, 4, 43
Raleigh_NC, 2012-12-26, 5, 43
Raleigh_NC, 2012-12-26, 6, 43
Raleigh_NC, 2012-12-26, 7, 43
Raleigh_NC, 2012-12-26, 8, 44
Raleigh_NC, 2012-12-26, 9, 44
Raleigh_NC, 2012-12-26, 10, 45
Raleigh_NC, 2012-12-26, 11, 45
Raleigh_NC, 2012-12-26, 12, 47
Raleigh_NC, 2012-12-26, 13, 47
Raleigh_NC, 2012-12-26, 14, 49
