Raleigh_NC_2013, 2013-09-09, 0, 69
Raleigh_NC_2013, 2013-09-09, 1, 67
Raleigh_NC_2013, 2013-09-09, 2, 67
Raleigh_NC_2013, 2013-09-09, 3, 67
Raleigh_NC_2013, 2013-09-09, 4, 67
Raleigh_NC_2013, 2013-09-09, 5, 66
Raleigh_NC_2013, 2013-09-09, 6, 66
Raleigh_NC_2013, 2013-09-09, 7, 69
Raleigh_NC_2013, 2013-09-09, 8, 75
Raleigh_NC_2013, 2013-09-09, 9, 80
Raleigh_NC_2013, 2013-09-09, 10, 82
Raleigh_NC_2013, 2013-09-09, 11, 84
Raleigh_NC_2013, 2013-09-09, 12, 85
Raleigh_NC_2013, 2013-09-09, 13, 85
Raleigh_NC_2013, 2013-09-09, 14, 86
Raleigh_NC_2013, 2013-09-09, 15, 86
Raleigh_NC_2013, 2013-09-09, 16, 86
Raleigh_NC_2013, 2013-09-09, 17, 85
Raleigh_NC_2013, 2013-09-09, 18, 83
Raleigh_NC_2013, 2013-09-09, 19, 79
Raleigh_NC_2013, 2013-09-09, 20, 76
Raleigh_NC_2013, 2013-09-09, 21, 75
Raleigh_NC_2013, 2013-09-09, 22, 75
Raleigh_NC_2013, 2013-09-09, 23, 74
Raleigh_NC_2013, 2013-09-08, 0, 68
Raleigh_NC_2013, 2013-09-08, 1, 69
Raleigh_NC_2013, 2013-09-08, 2, 67
Raleigh_NC_2013, 2013-09-08, 3, 66
Raleigh_NC_2013, 2013-09-08, 4, 66
Raleigh_NC_2013, 2013-09-08, 5, 65
Raleigh_NC_2013, 2013-09-08, 6, 64
Raleigh_NC_2013, 2013-09-08, 7, 66
Raleigh_NC_2013, 2013-09-08, 8, 71
Raleigh_NC_2013, 2013-09-08, 9, 76
Raleigh_NC_2013, 2013-09-08, 10, 78
Raleigh_NC_2013, 2013-09-08, 11, 80
Raleigh_NC_2013, 2013-09-08, 12, 83
Raleigh_NC_2013, 2013-09-08, 13, 84
Raleigh_NC_2013, 2013-09-08, 14, 86
Raleigh_NC_2013, 2013-09-08, 15, 86
Raleigh_NC_2013, 2013-09-08, 16, 86
Raleigh_NC_2013, 2013-09-08, 17, 84
Raleigh_NC_2013, 2013-09-08, 18, 83
Raleigh_NC_2013, 2013-09-08, 19, 76
Raleigh_NC_2013, 2013-09-08, 20, 75
Raleigh_NC_2013, 2013-09-08, 21, 71
Raleigh_NC_2013, 2013-09-08, 22, 72
Raleigh_NC_2013, 2013-09-08, 23, 69
Raleigh_NC_2013, 2013-09-01, 0, 77
Raleigh_NC_2013, 2013-09-01, 1, 75
Raleigh_NC_2013, 2013-09-01, 2, 75
Raleigh_NC_2013, 2013-09-01, 3, 74
Raleigh_NC_2013, 2013-09-01, 4, 73
Raleigh_NC_2013, 2013-09-01, 5, 73
Raleigh_NC_2013, 2013-09-01, 6, 72
Raleigh_NC_2013, 2013-09-01, 7, 74
Raleigh_NC_2013, 2013-09-01, 8, 76
Raleigh_NC_2013, 2013-09-01, 9, 80
Raleigh_NC_2013, 2013-09-01, 10, 84
Raleigh_NC_2013, 2013-09-01, 11, 86
Raleigh_NC_2013, 2013-09-01, 12, 89
Raleigh_NC_2013, 2013-09-01, 13, 88
Raleigh_NC_2013, 2013-09-01, 14, 88
Raleigh_NC_2013, 2013-09-01, 15, 89
Raleigh_NC_2013, 2013-09-01, 16, 88
Raleigh_NC_2013, 2013-09-01, 17, 79
Raleigh_NC_2013, 2013-09-01, 18, 74
Raleigh_NC_2013, 2013-09-01, 19, 73
Raleigh_NC_2013, 2013-09-01, 20, 73
Raleigh_NC_2013, 2013-09-01, 21, 72
Raleigh_NC_2013, 2013-09-01, 22, 72
Raleigh_NC_2013, 2013-09-01, 23, 72
Raleigh_NC_2013, 2013-04-10, 0, 69
Raleigh_NC_2013, 2013-04-10, 1, 67
Raleigh_NC_2013, 2013-04-10, 2, 66
Raleigh_NC_2013, 2013-04-10, 3, 64
Raleigh_NC_2013, 2013-04-10, 4, 63
Raleigh_NC_2013, 2013-04-10, 5, 62
Raleigh_NC_2013, 2013-04-10, 6, 61
Raleigh_NC_2013, 2013-04-10, 7, 63
Raleigh_NC_2013, 2013-04-10, 8, 67
Raleigh_NC_2013, 2013-04-10, 9, 71
Raleigh_NC_2013, 2013-04-10, 10, 75
Raleigh_NC_2013, 2013-04-10, 11, 78
Raleigh_NC_2013, 2013-04-10, 12, 81
Raleigh_NC_2013, 2013-04-10, 13, 83
Raleigh_NC_2013, 2013-04-10, 14, 84
Raleigh_NC_2013, 2013-04-10, 15, 85
Raleigh_NC_2013, 2013-04-10, 16, 85
Raleigh_NC_2013, 2013-04-10, 17, 83
Raleigh_NC_2013, 2013-04-10, 18, 81
Raleigh_NC_2013, 2013-04-10, 19, 79
Raleigh_NC_2013, 2013-04-10, 20, 77
Raleigh_NC_2013, 2013-04-10, 21, 75
Raleigh_NC_2013, 2013-04-10, 22, 73
Raleigh_NC_2013, 2013-04-10, 23, 71
Raleigh_NC_2013, 2013-04-13, 0, 64
Raleigh_NC_2013, 2013-04-13, 1, 62
Raleigh_NC_2013, 2013-04-13, 2, 59
Raleigh_NC_2013, 2013-04-13, 3, 58
Raleigh_NC_2013, 2013-04-13, 4, 56
Raleigh_NC_2013, 2013-04-13, 5, 54
Raleigh_NC_2013, 2013-04-13, 6, 52
Raleigh_NC_2013, 2013-04-13, 7, 54
Raleigh_NC_2013, 2013-04-13, 8, 60
Raleigh_NC_2013, 2013-04-13, 9, 62
Raleigh_NC_2013, 2013-04-13, 10, 64
Raleigh_NC_2013, 2013-04-13, 11, 66
Raleigh_NC_2013, 2013-04-13, 12, 68
Raleigh_NC_2013, 2013-04-13, 13, 69
Raleigh_NC_2013, 2013-04-13, 14, 70
Raleigh_NC_2013, 2013-04-13, 15, 71
Raleigh_NC_2013, 2013-04-13, 16, 73
Raleigh_NC_2013, 2013-04-13, 17, 73
Raleigh_NC_2013, 2013-04-13, 18, 71
Raleigh_NC_2013, 2013-04-13, 19, 67
Raleigh_NC_2013, 2013-04-13, 20, 64
Raleigh_NC_2013, 2013-04-13, 21, 61
Raleigh_NC_2013, 2013-04-13, 22, 58
Raleigh_NC_2013, 2013-04-13, 23, 55
Raleigh_NC_2013, 2013-04-12, 0, 71
Raleigh_NC_2013, 2013-04-12, 1, 71
Raleigh_NC_2013, 2013-04-12, 2, 71
Raleigh_NC_2013, 2013-04-12, 3, 71
Raleigh_NC_2013, 2013-04-12, 4, 71
Raleigh_NC_2013, 2013-04-12, 5, 69
Raleigh_NC_2013, 2013-04-12, 6, 67
Raleigh_NC_2013, 2013-04-12, 7, 67
Raleigh_NC_2013, 2013-04-12, 8, 68
Raleigh_NC_2013, 2013-04-12, 9, 69
Raleigh_NC_2013, 2013-04-12, 10, 73
Raleigh_NC_2013, 2013-04-12, 11, 73
Raleigh_NC_2013, 2013-04-12, 12, 71
Raleigh_NC_2013, 2013-04-12, 13, 73
Raleigh_NC_2013, 2013-04-12, 14, 77
Raleigh_NC_2013, 2013-04-12, 15, 78
Raleigh_NC_2013, 2013-04-12, 16, 80
Raleigh_NC_2013, 2013-04-12, 17, 79
Raleigh_NC_2013, 2013-04-12, 18, 77
Raleigh_NC_2013, 2013-04-12, 19, 75
Raleigh_NC_2013, 2013-04-12, 20, 71
Raleigh_NC_2013, 2013-04-12, 21, 70
Raleigh_NC_2013, 2013-04-12, 22, 67
Raleigh_NC_2013, 2013-04-12, 23, 67
Raleigh_NC_2013, 2013-09-05, 0, 70
Raleigh_NC_2013, 2013-09-05, 1, 70
Raleigh_NC_2013, 2013-09-05, 2, 68
Raleigh_NC_2013, 2013-09-05, 3, 67
Raleigh_NC_2013, 2013-09-05, 4, 67
Raleigh_NC_2013, 2013-09-05, 5, 66
Raleigh_NC_2013, 2013-09-05, 6, 66
Raleigh_NC_2013, 2013-09-05, 7, 69
